"scenario","year","variable","value","units","run_number"
"SSP2-4.5",1977,"gmst",0.215220103726572,"degC",16
"SSP2-4.5",1978,"gmst",0.239581613027588,"degC",16
"SSP2-4.5",1979,"gmst",0.260724789667673,"degC",16
"SSP2-4.5",1980,"gmst",0.277504272904168,"degC",16
"SSP2-4.5",1981,"gmst",0.294483379952617,"degC",16
"SSP2-4.5",1982,"gmst",0.289964415768052,"degC",16
"SSP2-4.5",1983,"gmst",0.248434848173468,"degC",16
"SSP2-4.5",1984,"gmst",0.25622786190386,"degC",16
"SSP2-4.5",1985,"gmst",0.289944505635241,"degC",16
"SSP2-4.5",1986,"gmst",0.321877883956565,"degC",16
"SSP2-4.5",1987,"gmst",0.352606612923823,"degC",16
"SSP2-4.5",1988,"gmst",0.384923424601115,"degC",16
"SSP2-4.5",1989,"gmst",0.417794791596052,"degC",16
"SSP2-4.5",1990,"gmst",0.446689334713466,"degC",16
"SSP2-4.5",1991,"gmst",0.418258801173539,"degC",16
"SSP2-4.5",1992,"gmst",0.2960570965552,"degC",16
"SSP2-4.5",1993,"gmst",0.275901193538764,"degC",16
"SSP2-4.5",1994,"gmst",0.335294326921259,"degC",16
"SSP2-4.5",1995,"gmst",0.407057245685223,"degC",16
"SSP2-4.5",1996,"gmst",0.470249350305664,"degC",16
"SSP2-4.5",1997,"gmst",0.511470541573499,"degC",16
"SSP2-4.5",1998,"gmst",0.548098925472894,"degC",16
"SSP2-4.5",1999,"gmst",0.591871937067308,"degC",16
"SSP2-4.5",2000,"gmst",0.632350402077712,"degC",16
"SSP2-4.5",2001,"gmst",0.666506818239555,"degC",16
"SSP2-4.5",2002,"gmst",0.690432887458696,"degC",16
"SSP2-4.5",2003,"gmst",0.708621424748711,"degC",16
"SSP2-4.5",2004,"gmst",0.72850176803604,"degC",16
"SSP2-4.5",2005,"gmst",0.744378265510526,"degC",16
"SSP2-4.5",2006,"gmst",0.756199426507288,"degC",16
"SSP2-4.5",2007,"gmst",0.773750408643252,"degC",16
"SSP2-4.5",2008,"gmst",0.797190184917133,"degC",16
"SSP2-4.5",2009,"gmst",0.820553448207685,"degC",16
"SSP2-4.5",2010,"gmst",0.8447323432925,"degC",16
"SSP2-4.5",2011,"gmst",0.867352800471565,"degC",16
"SSP2-4.5",2012,"gmst",0.889058379779616,"degC",16
"SSP2-4.5",2013,"gmst",0.915815707940285,"degC",16
"SSP2-4.5",2014,"gmst",0.937411930097119,"degC",16
"SSP2-4.5",2015,"gmst",0.967985590782244,"degC",16
"SSP2-4.5",2016,"gmst",0.998680360826528,"degC",16
"SSP2-4.5",2017,"gmst",1.02836382309359,"degC",16
"SSP2-4.5",2018,"gmst",1.05753827338528,"degC",16
"SSP2-4.5",2019,"gmst",1.08639281715675,"degC",16
"SSP2-4.5",2020,"gmst",1.11509144708253,"degC",16
"SSP2-4.5",2021,"gmst",1.14100562984996,"degC",16
"SSP2-4.5",2022,"gmst",1.16456939536936,"degC",16
"SSP2-4.5",2023,"gmst",1.18643510412024,"degC",16
"SSP2-4.5",2024,"gmst",1.20822553160576,"degC",16
"SSP2-4.5",2025,"gmst",1.23002649590847,"degC",16
"SSP2-4.5",2026,"gmst",1.25174068929576,"degC",16
"SSP2-4.5",2027,"gmst",1.27332895589069,"degC",16
"SSP2-4.5",2028,"gmst",1.29477743065234,"degC",16
"SSP2-4.5",2029,"gmst",1.31608400989785,"degC",16
"SSP2-4.5",2030,"gmst",1.33725226355191,"degC",16
"SSP2-4.5",2031,"gmst",1.35915031997273,"degC",16
"SSP2-4.5",2032,"gmst",1.38159986466431,"degC",16
"SSP2-4.5",2033,"gmst",1.40436314462564,"degC",16
"SSP2-4.5",2034,"gmst",1.42729668023487,"degC",16
"SSP2-4.5",2035,"gmst",1.4503082445385,"degC",16
"SSP2-4.5",2036,"gmst",1.47333585398901,"degC",16
"SSP2-4.5",2037,"gmst",1.49633684010981,"degC",16
"SSP2-4.5",2038,"gmst",1.51928220872264,"degC",16
"SSP2-4.5",2039,"gmst",1.54215185488555,"degC",16
"SSP2-4.5",2040,"gmst",1.56491681948923,"degC",16
"SSP2-4.5",2041,"gmst",1.58775109252219,"degC",16
"SSP2-4.5",2042,"gmst",1.61059294305761,"degC",16
"SSP2-4.5",2043,"gmst",1.63337407710939,"degC",16
"SSP2-4.5",2044,"gmst",1.65605225473468,"degC",16
"SSP2-4.5",2045,"gmst",1.67859958148954,"degC",16
"SSP2-4.5",2046,"gmst",1.70099681601534,"degC",16
"SSP2-4.5",2047,"gmst",1.72323033501332,"degC",16
"SSP2-4.5",2048,"gmst",1.74529036056316,"degC",16
"SSP2-4.5",2049,"gmst",1.76716990464708,"degC",16
"SSP2-4.5",2050,"gmst",1.78886394585583,"degC",16
"SSP2-4.5",2051,"gmst",1.80996127831523,"degC",16
"SSP2-4.5",2052,"gmst",1.83048639554041,"degC",16
"SSP2-4.5",2053,"gmst",1.85050667162194,"degC",16
"SSP2-4.5",2054,"gmst",1.87006256816342,"degC",16
"SSP2-4.5",2055,"gmst",1.88918011773949,"degC",16
"SSP2-4.5",2056,"gmst",1.90787707140926,"degC",16
"SSP2-4.5",2057,"gmst",1.92616617779107,"degC",16
"SSP2-4.5",2058,"gmst",1.94405693320962,"degC",16
"SSP2-4.5",2059,"gmst",1.96155668007512,"degC",16
"SSP2-4.5",2060,"gmst",1.97867134462086,"degC",16
"SSP2-4.5",2061,"gmst",1.99517021842942,"degC",16
"SSP2-4.5",2062,"gmst",2.01110875530644,"degC",16
"SSP2-4.5",2063,"gmst",2.02653915617852,"degC",16
"SSP2-4.5",2064,"gmst",2.04149307690928,"degC",16
"SSP2-4.5",2065,"gmst",2.05599460058877,"degC",16
"SSP2-4.5",2066,"gmst",2.0700624240396,"degC",16
"SSP2-4.5",2067,"gmst",2.08371132449869,"degC",16
"SSP2-4.5",2068,"gmst",2.09695334276868,"degC",16
"SSP2-4.5",2069,"gmst",2.1097985916937,"degC",16
"SSP2-4.5",2070,"gmst",2.12225579844153,"degC",16
"SSP2-4.5",2071,"gmst",2.13433800490236,"degC",16
"SSP2-4.5",2072,"gmst",2.14599804297286,"degC",16
"SSP2-4.5",2073,"gmst",2.15719879531736,"degC",16
"SSP2-4.5",2074,"gmst",2.16791711083319,"degC",16
"SSP2-4.5",2075,"gmst",2.17813796259042,"degC",16
"SSP2-4.5",2076,"gmst",2.18785158762402,"degC",16
"SSP2-4.5",2077,"gmst",2.19705169122484,"degC",16
"SSP2-4.5",2078,"gmst",2.20573439399455,"degC",16
"SSP2-4.5",2079,"gmst",2.21389754990366,"degC",16
"SSP2-4.5",2080,"gmst",2.22154025873959,"degC",16
"SSP2-4.5",2081,"gmst",2.22877761490581,"degC",16
"SSP2-4.5",2082,"gmst",2.23559419132348,"degC",16
"SSP2-4.5",2083,"gmst",2.24197222047833,"degC",16
"SSP2-4.5",2084,"gmst",2.24791220705964,"degC",16
"SSP2-4.5",2085,"gmst",2.25341426020127,"degC",16
"SSP2-4.5",2086,"gmst",2.2584792573144,"degC",16
"SSP2-4.5",2087,"gmst",2.26310904265339,"degC",16
"SSP2-4.5",2088,"gmst",2.26730536803664,"degC",16
"SSP2-4.5",2089,"gmst",2.27106974974738,"degC",16
"SSP2-4.5",2090,"gmst",2.27440365166968,"degC",16
"SSP2-4.5",2091,"gmst",2.27698122215358,"degC",16
"SSP2-4.5",2092,"gmst",2.27889891373705,"degC",16
"SSP2-4.5",2093,"gmst",2.28027097385205,"degC",16
"SSP2-4.5",2094,"gmst",2.2811707542053,"degC",16
"SSP2-4.5",2095,"gmst",2.28164858802409,"degC",16
"SSP2-4.5",2096,"gmst",2.2817406390004,"degC",16
"SSP2-4.5",2097,"gmst",2.28147380794697,"degC",16
"SSP2-4.5",2098,"gmst",2.28086864201822,"degC",16
"SSP2-4.5",2099,"gmst",2.27994117298222,"degC",16
"SSP2-4.5",2100,"gmst",2.27870413897491,"degC",16
"SSP2-4.5",1850,"NPP",55.4334567490534,"Pg C/yr",17
"SSP2-4.5",1851,"NPP",55.4182839989127,"Pg C/yr",17
"SSP2-4.5",1852,"NPP",55.4029037190384,"Pg C/yr",17
"SSP2-4.5",1853,"NPP",55.3876848921383,"Pg C/yr",17
"SSP2-4.5",1854,"NPP",55.3940602980083,"Pg C/yr",17
"SSP2-4.5",1855,"NPP",55.3980292732177,"Pg C/yr",17
"SSP2-4.5",1856,"NPP",55.4002397442771,"Pg C/yr",17
"SSP2-4.5",1857,"NPP",55.4018538752226,"Pg C/yr",17
"SSP2-4.5",1858,"NPP",55.4034642133925,"Pg C/yr",17
"SSP2-4.5",1859,"NPP",55.4034440379582,"Pg C/yr",17
"SSP2-4.5",1860,"NPP",55.4027321870406,"Pg C/yr",17
"SSP2-4.5",1861,"NPP",55.4023732730484,"Pg C/yr",17
"SSP2-4.5",1862,"NPP",55.4022320411433,"Pg C/yr",17
"SSP2-4.5",1863,"NPP",55.4014650110493,"Pg C/yr",17
"SSP2-4.5",1864,"NPP",55.3948811480004,"Pg C/yr",17
"SSP2-4.5",1865,"NPP",55.3868605301945,"Pg C/yr",17
"SSP2-4.5",1866,"NPP",55.3815429782188,"Pg C/yr",17
"SSP2-4.5",1867,"NPP",55.3785095141742,"Pg C/yr",17
"SSP2-4.5",1868,"NPP",55.376424772363,"Pg C/yr",17
"SSP2-4.5",1869,"NPP",55.3746500293238,"Pg C/yr",17
"SSP2-4.5",1870,"NPP",55.3724960223172,"Pg C/yr",17
"SSP2-4.5",1871,"NPP",55.370126324279,"Pg C/yr",17
"SSP2-4.5",1872,"NPP",55.3672770736176,"Pg C/yr",17
"SSP2-4.5",1873,"NPP",55.3643844726973,"Pg C/yr",17
"SSP2-4.5",1874,"NPP",55.3759355688094,"Pg C/yr",17
"SSP2-4.5",1875,"NPP",55.3851661398504,"Pg C/yr",17
"SSP2-4.5",1876,"NPP",55.3925718768512,"Pg C/yr",17
"SSP2-4.5",1877,"NPP",55.400144084002,"Pg C/yr",17
"SSP2-4.5",1878,"NPP",55.4072516575763,"Pg C/yr",17
"SSP2-4.5",1879,"NPP",55.4140722441784,"Pg C/yr",17
"SSP2-4.5",1880,"NPP",55.4204595244728,"Pg C/yr",17
"SSP2-4.5",1881,"NPP",55.426801940178,"Pg C/yr",17
"SSP2-4.5",1882,"NPP",55.4333776984603,"Pg C/yr",17
"SSP2-4.5",1883,"NPP",55.4400061030052,"Pg C/yr",17
"SSP2-4.5",1884,"NPP",55.4449848023866,"Pg C/yr",17
"SSP2-4.5",1885,"NPP",55.4471305970668,"Pg C/yr",17
"SSP2-4.5",1886,"NPP",55.4372303333693,"Pg C/yr",17
"SSP2-4.5",1887,"NPP",55.4116621950713,"Pg C/yr",17
"SSP2-4.5",1888,"NPP",55.3938485407858,"Pg C/yr",17
"SSP2-4.5",1889,"NPP",55.3811559414372,"Pg C/yr",17
"SSP2-4.5",1890,"NPP",55.3721124917903,"Pg C/yr",17
"SSP2-4.5",1891,"NPP",55.3641778149795,"Pg C/yr",17
"SSP2-4.5",1892,"NPP",55.3568205507054,"Pg C/yr",17
"SSP2-4.5",1893,"NPP",55.3481183787331,"Pg C/yr",17
"SSP2-4.5",1894,"NPP",55.3392158026876,"Pg C/yr",17
"SSP2-4.5",1895,"NPP",55.3308456660603,"Pg C/yr",17
"SSP2-4.5",1896,"NPP",55.3234165160157,"Pg C/yr",17
"SSP2-4.5",1897,"NPP",55.316631008059,"Pg C/yr",17
"SSP2-4.5",1898,"NPP",55.3098823480557,"Pg C/yr",17
"SSP2-4.5",1899,"NPP",55.3033907866855,"Pg C/yr",17
"SSP2-4.5",1900,"NPP",55.2972598717747,"Pg C/yr",17
"SSP2-4.5",1901,"NPP",55.2922721294534,"Pg C/yr",17
"SSP2-4.5",1902,"NPP",55.2876424356183,"Pg C/yr",17
"SSP2-4.5",1903,"NPP",55.2832683091426,"Pg C/yr",17
"SSP2-4.5",1904,"NPP",55.2781034934387,"Pg C/yr",17
"SSP2-4.5",1905,"NPP",55.2692188407801,"Pg C/yr",17
"SSP2-4.5",1906,"NPP",55.258696219026,"Pg C/yr",17
"SSP2-4.5",1907,"NPP",55.2723684345367,"Pg C/yr",17
"SSP2-4.5",1908,"NPP",55.2888718207525,"Pg C/yr",17
"SSP2-4.5",1909,"NPP",55.3081187415441,"Pg C/yr",17
"SSP2-4.5",1910,"NPP",55.3246956656991,"Pg C/yr",17
"SSP2-4.5",1911,"NPP",55.3417205130836,"Pg C/yr",17
"SSP2-4.5",1912,"NPP",55.3592086178768,"Pg C/yr",17
"SSP2-4.5",1913,"NPP",55.3744049348288,"Pg C/yr",17
"SSP2-4.5",1914,"NPP",55.3866433468006,"Pg C/yr",17
"SSP2-4.5",1915,"NPP",55.3976901890305,"Pg C/yr",17
"SSP2-4.5",1916,"NPP",55.4049032838807,"Pg C/yr",17
"SSP2-4.5",1917,"NPP",55.4131565585855,"Pg C/yr",17
"SSP2-4.5",1918,"NPP",55.4248631618454,"Pg C/yr",17
"SSP2-4.5",1919,"NPP",55.4373183313843,"Pg C/yr",17
"SSP2-4.5",1920,"NPP",55.4483645726375,"Pg C/yr",17
"SSP2-4.5",1921,"NPP",55.4539730956914,"Pg C/yr",17
"SSP2-4.5",1922,"NPP",55.4649060061802,"Pg C/yr",17
"SSP2-4.5",1923,"NPP",55.4710954088646,"Pg C/yr",17
"SSP2-4.5",1924,"NPP",55.4784086501942,"Pg C/yr",17
"SSP2-4.5",1925,"NPP",55.4897755869428,"Pg C/yr",17
"SSP2-4.5",1926,"NPP",55.500747372547,"Pg C/yr",17
"SSP2-4.5",1927,"NPP",55.5116735322754,"Pg C/yr",17
"SSP2-4.5",1928,"NPP",55.5212217672109,"Pg C/yr",17
"SSP2-4.5",1929,"NPP",55.535332475018,"Pg C/yr",17
"SSP2-4.5",1930,"NPP",55.5480523188389,"Pg C/yr",17
"SSP2-4.5",1931,"NPP",55.5627630361459,"Pg C/yr",17
"SSP2-4.5",1932,"NPP",55.5742274646243,"Pg C/yr",17
"SSP2-4.5",1933,"NPP",55.5812289569656,"Pg C/yr",17
"SSP2-4.5",1934,"NPP",55.5813215416361,"Pg C/yr",17
"SSP2-4.5",1935,"NPP",55.5836091705696,"Pg C/yr",17
"SSP2-4.5",1936,"NPP",55.5890897698621,"Pg C/yr",17
"SSP2-4.5",1937,"NPP",55.5960748117523,"Pg C/yr",17
"SSP2-4.5",1938,"NPP",55.6066946504641,"Pg C/yr",17
"SSP2-4.5",1939,"NPP",55.6190012476669,"Pg C/yr",17
"SSP2-4.5",1940,"NPP",55.6272412787799,"Pg C/yr",17
"SSP2-4.5",1941,"NPP",55.6380860154473,"Pg C/yr",17
"SSP2-4.5",1942,"NPP",55.6519702588523,"Pg C/yr",17
"SSP2-4.5",1943,"NPP",55.6652429756091,"Pg C/yr",17
"SSP2-4.5",1944,"NPP",55.6779821797572,"Pg C/yr",17
"SSP2-4.5",1945,"NPP",55.6916174894333,"Pg C/yr",17
"SSP2-4.5",1946,"NPP",55.7038637888176,"Pg C/yr",17
"SSP2-4.5",1947,"NPP",55.7065848364282,"Pg C/yr",17
"SSP2-4.5",1948,"NPP",55.7168053083872,"Pg C/yr",17
"SSP2-4.5",1949,"NPP",55.7334917579145,"Pg C/yr",17
"SSP2-4.5",1950,"NPP",55.7526027826911,"Pg C/yr",17
"SSP2-4.5",1951,"NPP",55.7691214877659,"Pg C/yr",17
"SSP2-4.5",1952,"NPP",55.7924572961274,"Pg C/yr",17
"SSP2-4.5",1953,"NPP",55.8237067274592,"Pg C/yr",17
"SSP2-4.5",1954,"NPP",55.8541032618734,"Pg C/yr",17
"SSP2-4.5",1955,"NPP",55.8843650869243,"Pg C/yr",17
"SSP2-4.5",1956,"NPP",55.9157460599241,"Pg C/yr",17
"SSP2-4.5",1957,"NPP",55.953598559868,"Pg C/yr",17
"SSP2-4.5",1958,"NPP",55.9959587536366,"Pg C/yr",17
"SSP2-4.5",1959,"NPP",56.0394124715196,"Pg C/yr",17
"SSP2-4.5",1960,"NPP",56.084322752507,"Pg C/yr",17
"SSP2-4.5",1961,"NPP",56.1308507621057,"Pg C/yr",17
"SSP2-4.5",1962,"NPP",56.1793560091149,"Pg C/yr",17
"SSP2-4.5",1963,"NPP",56.2264365711322,"Pg C/yr",17
"SSP2-4.5",1964,"NPP",56.2738428489059,"Pg C/yr",17
"SSP2-4.5",1965,"NPP",56.3203243835527,"Pg C/yr",17
"SSP2-4.5",1966,"NPP",56.3672821910336,"Pg C/yr",17
"SSP2-4.5",1967,"NPP",56.4196100478002,"Pg C/yr",17
"SSP2-4.5",1968,"NPP",56.4791123356811,"Pg C/yr",17
"SSP2-4.5",1969,"NPP",56.5422832764189,"Pg C/yr",17
"SSP2-4.5",1970,"NPP",56.6096993520785,"Pg C/yr",17
"SSP2-4.5",1971,"NPP",56.6832659759453,"Pg C/yr",17
"SSP2-4.5",1972,"NPP",56.7633912387998,"Pg C/yr",17
"SSP2-4.5",1973,"NPP",56.8437955201814,"Pg C/yr",17
"SSP2-4.5",1974,"NPP",56.9266423944738,"Pg C/yr",17
"SSP2-4.5",1975,"NPP",57.0169607308044,"Pg C/yr",17
"SSP2-4.5",1976,"NPP",57.1014985450094,"Pg C/yr",17
"SSP2-4.5",1977,"NPP",57.1803874107842,"Pg C/yr",17
"SSP2-4.5",1978,"NPP",57.2668299905397,"Pg C/yr",17
"SSP2-4.5",1979,"NPP",57.3576529141689,"Pg C/yr",17
"SSP2-4.5",1980,"NPP",57.4529026816199,"Pg C/yr",17
"SSP2-4.5",1981,"NPP",57.5493736990676,"Pg C/yr",17
"SSP2-4.5",1982,"NPP",57.6383989589462,"Pg C/yr",17
"SSP2-4.5",1983,"NPP",57.7198538267606,"Pg C/yr",17
"SSP2-4.5",1984,"NPP",57.7949716120474,"Pg C/yr",17
"SSP2-4.5",1985,"NPP",57.8667228446129,"Pg C/yr",17
"SSP2-4.5",1986,"NPP",57.9410212953411,"Pg C/yr",17
"SSP2-4.5",1987,"NPP",58.0179895446737,"Pg C/yr",17
"SSP2-4.5",1988,"NPP",58.0982536181585,"Pg C/yr",17
"SSP2-4.5",1989,"NPP",58.1820380235071,"Pg C/yr",17
"SSP2-4.5",1990,"NPP",58.2705540357391,"Pg C/yr",17
"SSP2-4.5",1991,"NPP",58.3594029532606,"Pg C/yr",17
"SSP2-4.5",1992,"NPP",58.4432124408423,"Pg C/yr",17
"SSP2-4.5",1993,"NPP",58.5238085739825,"Pg C/yr",17
"SSP2-4.5",1994,"NPP",58.5904129027189,"Pg C/yr",17
"SSP2-4.5",1995,"NPP",58.6134274162176,"Pg C/yr",17
"SSP2-4.5",1996,"NPP",58.6453261745571,"Pg C/yr",17
"SSP2-4.5",1997,"NPP",58.6869706021226,"Pg C/yr",17
"SSP2-4.5",1998,"NPP",58.6616967984244,"Pg C/yr",17
"SSP2-4.5",1999,"NPP",58.5935871497439,"Pg C/yr",17
"SSP2-4.5",2000,"NPP",58.5664832950774,"Pg C/yr",17
"SSP2-4.5",2001,"NPP",58.5583040336946,"Pg C/yr",17
"SSP2-4.5",2002,"NPP",58.5658223083478,"Pg C/yr",17
"SSP2-4.5",2003,"NPP",58.5907928942528,"Pg C/yr",17
"SSP2-4.5",2004,"NPP",58.6122579569369,"Pg C/yr",17
"SSP2-4.5",2005,"NPP",58.6544735257269,"Pg C/yr",17
"SSP2-4.5",2006,"NPP",58.6985853316907,"Pg C/yr",17
"SSP2-4.5",2007,"NPP",58.7499829512999,"Pg C/yr",17
"SSP2-4.5",2008,"NPP",58.802090001827,"Pg C/yr",17
"SSP2-4.5",2009,"NPP",58.8704081089473,"Pg C/yr",17
"SSP2-4.5",2010,"NPP",58.9581521792453,"Pg C/yr",17
"SSP2-4.5",2011,"NPP",59.0323119111193,"Pg C/yr",17
"SSP2-4.5",2012,"NPP",59.1081128992936,"Pg C/yr",17
"SSP2-4.5",2013,"NPP",59.1877777364634,"Pg C/yr",17
"SSP2-4.5",2014,"NPP",59.2638315248472,"Pg C/yr",17
"SSP2-4.5",2015,"NPP",59.3492175864886,"Pg C/yr",17
"SSP2-4.5",2016,"NPP",59.4196891393484,"Pg C/yr",17
"SSP2-4.5",2017,"NPP",59.4970664176777,"Pg C/yr",17
"SSP2-4.5",2018,"NPP",59.6250716321116,"Pg C/yr",17
"SSP2-4.5",2019,"NPP",59.7045366446844,"Pg C/yr",17
"SSP2-4.5",2020,"NPP",59.7850036705814,"Pg C/yr",17
"SSP2-4.5",2021,"NPP",59.8664871257412,"Pg C/yr",17
"SSP2-4.5",2022,"NPP",59.9490003905848,"Pg C/yr",17
"SSP2-4.5",2023,"NPP",60.0318404929479,"Pg C/yr",17
"SSP2-4.5",2024,"NPP",60.1148579710013,"Pg C/yr",17
"SSP2-4.5",2025,"NPP",60.1980311942679,"Pg C/yr",17
"SSP2-4.5",2026,"NPP",60.281443730611,"Pg C/yr",17
"SSP2-4.5",2027,"NPP",60.3651950476496,"Pg C/yr",17
"SSP2-4.5",2028,"NPP",60.4493168144449,"Pg C/yr",17
"SSP2-4.5",2029,"NPP",60.5338251989414,"Pg C/yr",17
"SSP2-4.5",2030,"NPP",60.6187326015339,"Pg C/yr",17
"SSP2-4.5",2031,"NPP",60.7040510955539,"Pg C/yr",17
"SSP2-4.5",2032,"NPP",60.7897932571196,"Pg C/yr",17
"SSP2-4.5",2033,"NPP",60.8754755145789,"Pg C/yr",17
"SSP2-4.5",2034,"NPP",60.9612840668643,"Pg C/yr",17
"SSP2-4.5",2035,"NPP",61.0473695478064,"Pg C/yr",17
"SSP2-4.5",2036,"NPP",61.1338061714069,"Pg C/yr",17
"SSP2-4.5",2037,"NPP",61.2206383384305,"Pg C/yr",17
"SSP2-4.5",2038,"NPP",61.3079107344948,"Pg C/yr",17
"SSP2-4.5",2039,"NPP",61.4317055826805,"Pg C/yr",17
"SSP2-4.5",2040,"NPP",61.5198295837222,"Pg C/yr",17
"SSP2-4.5",2041,"NPP",61.6083468246999,"Pg C/yr",17
"SSP2-4.5",2042,"NPP",61.6974314940275,"Pg C/yr",17
"SSP2-4.5",2043,"NPP",61.7890422522009,"Pg C/yr",17
"SSP2-4.5",2044,"NPP",61.8833074016046,"Pg C/yr",17
"SSP2-4.5",2045,"NPP",61.9803064205763,"Pg C/yr",17
"SSP2-4.5",2046,"NPP",62.0801028836166,"Pg C/yr",17
"SSP2-4.5",2047,"NPP",62.182753785411,"Pg C/yr",17
"SSP2-4.5",2048,"NPP",62.288312880772,"Pg C/yr",17
"SSP2-4.5",2049,"NPP",62.3968319851706,"Pg C/yr",17
"SSP2-4.5",2050,"NPP",62.5083644503825,"Pg C/yr",17
"SSP2-4.5",2051,"NPP",62.622958691955,"Pg C/yr",17
"SSP2-4.5",2052,"NPP",62.7406602553744,"Pg C/yr",17
"SSP2-4.5",2053,"NPP",62.8610301509,"Pg C/yr",17
"SSP2-4.5",2054,"NPP",62.9841979371958,"Pg C/yr",17
"SSP2-4.5",2055,"NPP",63.1102572880645,"Pg C/yr",17
"SSP2-4.5",2056,"NPP",63.2392803490798,"Pg C/yr",17
"SSP2-4.5",2057,"NPP",63.3713361285542,"Pg C/yr",17
"SSP2-4.5",2058,"NPP",63.5064930120552,"Pg C/yr",17
"SSP2-4.5",2059,"NPP",63.6448141296872,"Pg C/yr",17
"SSP2-4.5",2060,"NPP",63.7675776188089,"Pg C/yr",17
"SSP2-4.5",2061,"NPP",63.9130037872436,"Pg C/yr",17
"SSP2-4.5",2062,"NPP",64.0616228214113,"Pg C/yr",17
"SSP2-4.5",2063,"NPP",64.2079083617243,"Pg C/yr",17
"SSP2-4.5",2064,"NPP",64.3520984184739,"Pg C/yr",17
"SSP2-4.5",2065,"NPP",64.494353027311,"Pg C/yr",17
"SSP2-4.5",2066,"NPP",64.6348142685836,"Pg C/yr",17
"SSP2-4.5",2067,"NPP",64.7735930542687,"Pg C/yr",17
"SSP2-4.5",2068,"NPP",64.9107877810506,"Pg C/yr",17
"SSP2-4.5",2069,"NPP",65.0464913579299,"Pg C/yr",17
"SSP2-4.5",2070,"NPP",65.1807915491737,"Pg C/yr",17
"SSP2-4.5",2071,"NPP",65.3137714315769,"Pg C/yr",17
"SSP2-4.5",2072,"NPP",65.4455093684194,"Pg C/yr",17
"SSP2-4.5",2073,"NPP",65.575599170798,"Pg C/yr",17
"SSP2-4.5",2074,"NPP",65.7042075588421,"Pg C/yr",17
"SSP2-4.5",2075,"NPP",65.8314411436124,"Pg C/yr",17
"SSP2-4.5",2076,"NPP",65.9573873026214,"Pg C/yr",17
"SSP2-4.5",2077,"NPP",66.0821268290546,"Pg C/yr",17
"SSP2-4.5",2078,"NPP",66.2057276365578,"Pg C/yr",17
"SSP2-4.5",2079,"NPP",66.3282508765088,"Pg C/yr",17
"SSP2-4.5",2080,"NPP",66.4497513034718,"Pg C/yr",17
"SSP2-4.5",2081,"NPP",66.5151301160975,"Pg C/yr",17
"SSP2-4.5",2082,"NPP",66.5781495811283,"Pg C/yr",17
"SSP2-4.5",2083,"NPP",66.637618313208,"Pg C/yr",17
"SSP2-4.5",2084,"NPP",66.6934663209695,"Pg C/yr",17
"SSP2-4.5",2085,"NPP",66.7458017552948,"Pg C/yr",17
"SSP2-4.5",2086,"NPP",66.7946750684072,"Pg C/yr",17
"SSP2-4.5",2087,"NPP",66.8401554085577,"Pg C/yr",17
"SSP2-4.5",2088,"NPP",66.8823266277733,"Pg C/yr",17
"SSP2-4.5",2089,"NPP",66.9212255278114,"Pg C/yr",17
"SSP2-4.5",2090,"NPP",66.9568827106636,"Pg C/yr",17
"SSP2-4.5",2091,"NPP",66.989330241747,"Pg C/yr",17
"SSP2-4.5",2092,"NPP",67.0185950123816,"Pg C/yr",17
"SSP2-4.5",2093,"NPP",67.0464831500568,"Pg C/yr",17
"SSP2-4.5",2094,"NPP",67.0728875076632,"Pg C/yr",17
"SSP2-4.5",2095,"NPP",67.0978030977064,"Pg C/yr",17
"SSP2-4.5",2096,"NPP",67.1212167956174,"Pg C/yr",17
"SSP2-4.5",2097,"NPP",67.1431201380923,"Pg C/yr",17
"SSP2-4.5",2098,"NPP",67.1635053068471,"Pg C/yr",17
"SSP2-4.5",2099,"NPP",67.1823643497674,"Pg C/yr",17
"SSP2-4.5",2100,"NPP",67.1996887907413,"Pg C/yr",17
"SSP2-4.5",1850,"veg_c",555.598562449314,"Pg C",17
"SSP2-4.5",1851,"veg_c",555.444824569686,"Pg C",17
"SSP2-4.5",1852,"veg_c",555.292722582963,"Pg C",17
"SSP2-4.5",1853,"veg_c",555.128232671313,"Pg C",17
"SSP2-4.5",1854,"veg_c",554.97209175391,"Pg C",17
"SSP2-4.5",1855,"veg_c",554.823140599061,"Pg C",17
"SSP2-4.5",1856,"veg_c",554.680747379585,"Pg C",17
"SSP2-4.5",1857,"veg_c",554.542602210046,"Pg C",17
"SSP2-4.5",1858,"veg_c",554.408688227103,"Pg C",17
"SSP2-4.5",1859,"veg_c",554.278430664208,"Pg C",17
"SSP2-4.5",1860,"veg_c",554.15083920286,"Pg C",17
"SSP2-4.5",1861,"veg_c",554.026598553433,"Pg C",17
"SSP2-4.5",1862,"veg_c",553.904270036034,"Pg C",17
"SSP2-4.5",1863,"veg_c",553.798517086823,"Pg C",17
"SSP2-4.5",1864,"veg_c",553.694108372726,"Pg C",17
"SSP2-4.5",1865,"veg_c",553.590462721664,"Pg C",17
"SSP2-4.5",1866,"veg_c",553.488402488207,"Pg C",17
"SSP2-4.5",1867,"veg_c",553.388797352272,"Pg C",17
"SSP2-4.5",1868,"veg_c",553.2922359025,"Pg C",17
"SSP2-4.5",1869,"veg_c",553.198709611185,"Pg C",17
"SSP2-4.5",1870,"veg_c",553.108019837171,"Pg C",17
